"","model_type","R0","gamma_val","omega_val","omega_m_val","kappa_val","rho_val","epsilon_val","mu_val","mj_val","m_val","delta_t","c","s","phi","c_v","s_v","phi_v","zeta","disp","d","loglik","loglik.se"
"result.20",3,20.722199248062,0,0,0.799,5000,37.9003866898332,0.162681302556741,1.37,0.5,0.187,365,18.9163004007898,177.449982806685,7.18,1,6.06163443260372,0.241089898761348,0.860393725196806,904.584525378456,21.63803652826,-53.8241622238774,0.022450456381569
"result.21",3,15.2175758594585,0,0,0.799,5000,34.7832482429918,4.09473326833572,1.37,0.5,0.187,365,19.0927750896529,198.524657688742,7.18,1,2.66826930880671,0.155047140671509,0.665482211997234,26.3134948137253,3.3051996970286,-58.6730254536705,0.00598283243978098
"result.22",3,14.6031237187622,0,0,0.799,5000,157.255306560664,5.87139585425455,1.37,0.5,0.187,365,19.6320858986878,210.225471733966,7.18,1,2.48299245067936,0.231358952983687,0.388794578800953,20.9546258626197,14.4734918678293,-58.4810733413174,0.00556001490526847
"result.23",3,9.11364998105559,0,0,0.799,5000,335.725520352497,3.07502246215099,1.37,0.5,0.187,365,6.84928906742209,84.3175546345299,7.18,1,2.6938247644445,0.21433670789701,0.801058908953674,71.8261084819813,20.5800233824636,-61.4433128468702,0.00579100817986742
"result.24",3,18.3935990476015,0,0,0.799,5000,39.565118374487,0.786263589133541,1.37,0.5,0.187,365,16.6004262005649,67.054363205113,7.18,1,2.77951632139115,0.207305776328518,0.866124665329413,24.0105905519286,9.4938410609375,-57.8266768271684,0.0107152469229382
"result.25",3,12.7413752031964,0,0,0.799,5000,40.9796967032765,0.14079666133969,1.37,0.5,0.187,365,10.6056550408322,39.2849483178077,7.18,1,6.37545550651577,0.149965764903038,0.780960739197528,526.692300714294,25.8330241158343,-53.9730591978126,0.031970313954654
"result.26",3,17.822925652856,0,0,0.799,5000,30.7432544351645,0.101678845523685,1.37,0.5,0.187,365,13.4348188198123,115.681003866097,7.18,1,7.35476637663266,0.0550269017178447,0.777909975074749,876.651264669769,23.122280210357,-54.4887356274911,0.0147916330239475
"result.27",3,16.4535411994917,0,0,0.799,5000,30.8613625950508,0.0923554266916531,1.37,0.5,0.187,365,14.0248548439376,114.033220670569,7.18,1,7.69019437864927,0.0268731746683592,0.82414648957181,360.183337293565,21.8783740309467,-54.4543444792292,0.053800659348835
"result.28",3,16.6292124248364,0,0,0.799,5000,33.2204499291278,0.0812093396233663,1.37,0.5,0.187,365,12.9951518167575,120.60927809094,7.18,1,7.06603968921534,0.0340677252597608,0.780595087891728,631.352656051648,27.0180440472484,-54.5110658704107,0.0273411503787845
"result.29",3,14.5464596181129,0,0,0.799,5000,31.3597272255004,0.0925352956422117,1.37,0.5,0.187,365,14.858239787949,110.262124416031,7.18,1,7.15603243440996,0.0252076942759933,0.871584708570601,943.581398560232,20.9871934918116,-54.5782540475642,0.0320491175753981
