"","model_type","R0","gamma_val","omega_val","omega_m_val","kappa_val","rho_val","epsilon_val","mu_val","mj_val","m_val","delta_t","c","s","phi","c_v","s_v","phi_v","zeta","disp","d","loglik","loglik.se","comment"
"410",2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.259375,81.20734266,13.24609375,-76.04544029,0.042976632,"Evaluating likhood for d-zeta, profile, set 3"
"411",2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.284375,81.20734266,4.33984375,-73.04262962,0.019504711,"Evaluating likhood for d-zeta, profile, set 3"
"412",2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.684375,81.20734266,13.83984375,-204.3616638,0.102992771,"Evaluating likhood for d-zeta, profile, set 3"
"413",2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.884375,81.20734266,9.08984375,-174.4338141,0.150584021,"Evaluating likhood for d-zeta, profile, set 3"
"414",2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.484375,81.20734266,18.58984375,-191.4676071,0.125726393,"Evaluating likhood for d-zeta, profile, set 3"
"415",2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.584375,81.20734266,6.71484375,-85.03300813,0.051908148,"Evaluating likhood for d-zeta, profile, set 3"
"416",2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.984375,81.20734266,16.21484375,-342.5496511,0.199366093,"Evaluating likhood for d-zeta, profile, set 3"
"417",2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.784375,81.20734266,1.96484375,-68.09259723,0.024330339,"Evaluating likhood for d-zeta, profile, set 3"
"418",2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.384375,81.20734266,11.46484375,-92.20508149,0.048058184,"Evaluating likhood for d-zeta, profile, set 3"
"419",2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.334375,81.20734266,10.27734375,-76.43733368,0.034127916,"Evaluating likhood for d-zeta, profile, set 3"
"420",2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.734375,81.20734266,19.77734375,-311.8578381,0.150760199,"Evaluating likhood for d-zeta, profile, set 3"
"421",2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.934375,81.20734266,5.52734375,-110.9536965,0.062218105,"Evaluating likhood for d-zeta, profile, set 3"
"422",2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.534375,81.20734266,15.02734375,-170.2111399,0.078220563,"Evaluating likhood for d-zeta, profile, set 3"
"423",2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.434375,81.20734266,3.15234375,-70.41849056,0.016579638,"Evaluating likhood for d-zeta, profile, set 3"
"424",2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.834375,81.20734266,12.65234375,-230.5845936,0.119502182,"Evaluating likhood for d-zeta, profile, set 3"
"425",2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.634375,81.20734266,7.90234375,-105.4786672,0.051126475,"Evaluating likhood for d-zeta, profile, set 3"
"426",2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.234375,81.20734266,17.40234375,-85.72248314,0.029418922,"Evaluating likhood for d-zeta, profile, set 3"
"427",2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.246875,81.20734266,2.26171875,-101.4849005,0.027635082,"Evaluating likhood for d-zeta, profile, set 3"
"428",2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.646875,81.20734266,11.76171875,-161.9986306,0.182887458,"Evaluating likhood for d-zeta, profile, set 3"
"429",2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.846875,81.20734266,7.01171875,-126.7911642,0.063789231,"Evaluating likhood for d-zeta, profile, set 3"
"430",2,51.73000547,12.88067942,15.51396934,0.801,5000,0,0,1.37,0.501,0.191,365,32.74618119,70.25272074,8.142494553,1,262.9244271,3.282399948,0.446875,81.20734266,16.51171875,-154.5491662,0.074819304,"Evaluating likhood for d-zeta, profile, set 3"
"result.1",2,84.1262624773671,7.0866115071208,13.261355792536,0.801,5000,0,0,1.37,0.501,0.191,365,11.2782373134107,435.010659696926,7.179,1,1078.68735934153,2.88455412230094,0.42971805216981,142.133888319304,7.56962770262081,-64.292718557103,0.0481091823543118,"IF with gamma fixed "
"result.2",2,61.8869216434422,8.48391530812765,19.5659631113657,0.801,5000,0,0,1.37,0.501,0.191,365,12.8907632519446,366.71872765174,7.179,1,1657.0184298134,2.9009192947026,0.274777652638133,408.428365735851,13.3641221342963,-71.0714750479941,0.0607202791790673,"IF with gamma fixed "
"result.3",2,43.8100132624734,9.8812191091345,18.5564688099729,0.801,5000,0,0,1.37,0.501,0.191,365,24.1122732686043,814.435579827826,7.179,1,1585.37005718946,2.91360420297637,0.440771848875985,289.823003025455,8.87130528101455,-67.1938550151955,0.0565081348727572,"IF with gamma fixed "
"result.4",2,39.9507470024741,11.2785229101413,19.5515414885233,0.801,5000,0,0,1.37,0.501,0.191,365,20.1319052128991,460.937717261577,7.179,1,1524.85729865456,2.94875930186677,0.401873454771398,598.611210905821,10.7238954477317,-71.1986686108352,0.127230012372042,"IF with gamma fixed "
"result.5",2,34.5091118752076,12.6758267111482,20.1909125284569,0.801,5000,0,0,1.37,0.501,0.191,365,25.0278388263985,493.968174244591,7.179,1,1387.07000744737,3.01298970319568,0.49736180682034,592.306555510457,8.72286393696181,-66.7410586464722,0.0236447031119027,"IF with gamma fixed "
"result.6",2,72.612029100364,7.0866115071208,7.60749401534983,0.801,5000,0,0,1.37,0.501,0.191,365,9.10996072646549,222.293802442995,7.179,1,402.523368676859,2.89173042885812,0.158462573755265,766.163816570902,19.1900412942153,-64.1845429712846,0.0177953814155028,"IF with gamma fixed "
"result.7",2,106.303004360037,8.48391530812765,6.21344092444354,0.801,5000,0,0,1.37,0.501,0.191,365,8.01632443609029,328.087970456958,7.179,1,493.959663828904,2.93459323424712,0.151222844294059,895.824100523527,30.3642918700491,-62.8467782283251,0.104348905974902,"IF with gamma fixed "
"result.8",2,78.550638453237,9.8812191091345,8.58195703254489,0.801,5000,0,0,1.37,0.501,0.191,365,9.11607645267168,227.464800884163,7.179,1,537.38912499459,2.96156126517505,0.238779480470406,1402.24640870109,19.8401866578802,-68.2992341063826,0.207489655808167,"IF with gamma fixed "
"result.9",2,71.5992559675841,11.2785229101413,7.71619740567216,0.801,5000,0,0,1.37,0.501,0.191,365,9.17476264901174,177.846246747448,7.179,1,467.493409284665,3.06476637325429,0.176149099781094,1164.22314599019,27.4080686637009,-59.4201957321113,0.00783931958625722,"IF with gamma fixed "
"result.10",2,54.1944092407122,12.6758267111482,7.28573516546578,0.801,5000,0,0,1.37,0.501,0.191,365,8.41604188359339,106.295741826316,7.179,1,422.098106313672,3.10052460928189,0.19416701655131,1156.11699197862,25.6828235760385,-59.3630130919098,0.0209258620576788,"IF with gamma fixed "
"result.11",2,113.045462587642,7.0866115071208,11.9226911254626,0.801,5000,0,0,1.37,0.501,0.191,365,8.00816500292873,383.264720489551,7.179,1,1042.39457069323,2.88947137066896,0.643093743878261,1145.49397434887,5.82207187008569,-70.2177477252944,0.0671740837194177,"IF with gamma fixed "
"result.12",2,75.3878313440416,8.48391530812765,14.7587272890026,0.801,5000,0,0,1.37,0.501,0.191,365,8.38853679343852,209.319473499231,7.179,1,1217.3237235757,2.89917252085767,0.819625325581688,287.986690838718,4.99195261664694,-71.1824210884042,0.0670569102756487,"IF with gamma fixed "
"result.13",2,78.6954880213597,9.8812191091345,10.2784462016067,0.801,5000,0,0,1.37,0.501,0.191,365,6.77679461938582,122.608615145991,7.179,1,845.608624739429,2.96247767766881,0.841676341225885,503.973772323791,5.61398359887968,-66.6128546322396,0.147513657630569,"IF with gamma fixed "
"result.14",2,52.5223924495854,11.2785229101413,12.5175164792007,0.801,5000,0,0,1.37,0.501,0.191,365,12.4787335735529,266.139772817499,7.179,1,906.814971574663,2.96651596208406,0.648105949935696,1640.30681385668,7.51485577409002,-69.2264715107278,0.202018297948597,"IF with gamma fixed "
"result.15",2,59.8663523890846,12.6758267111482,10.410622876849,0.801,5000,0,0,1.37,0.501,0.191,365,12.3859733083549,240.910419686477,7.179,1,784.026114198736,3.10638168478958,0.740606677231741,602.550465044238,6.96596740364287,-61.7242891208887,0.0245964961897505,"IF with gamma fixed "
"result.16",2,47.9158814236654,7.0866115071208,20.9495722432874,0.801,5000,0,0,1.37,0.501,0.191,365,6.5613965306076,59.7302255607998,7.179,1,1052.80249876065,2.88882224758906,0.1986729632417,123.114440821199,12.1595937976879,-65.3244971348759,0.0173310657374375,"IF with gamma fixed "
"result.17",2,60.8704761693179,8.48391530812765,16.8646840879627,0.801,5000,0,0,1.37,0.501,0.191,365,6.13181648559665,75.3987518868013,7.179,1,1276.82211100483,2.90340887305623,0.385927821205384,178.524862903466,9.19776361558638,-67.3266452090994,0.0330632935329873,"IF with gamma fixed "
"result.18",2,54.174766037594,9.8812191091345,16.3432947155118,0.801,5000,0,0,1.37,0.501,0.191,365,7.31891010919676,100.100106958115,7.179,1,1461.05580559969,2.92826472796285,0.194557000840587,286.619387764479,22.2854430653219,-67.8170212317378,0.104383570384733,"IF with gamma fixed "
"result.19",2,61.0650499240815,11.2785229101413,12.2217228592776,0.801,5000,0,0,1.37,0.501,0.191,365,9.22030865412681,160.57681842679,7.179,1,944.713410821128,3.03885942706795,0.241820873261544,225.211947541641,20.022300573856,-60.6568149242124,0.0281784951771305,"IF with gamma fixed "
"result.20",2,57.6373855132401,12.6758267111482,13.7138673904804,0.801,5000,0,0,1.37,0.501,0.191,365,9.58443106389364,137.33170429847,7.179,1,1128.07461448871,3.07986270203281,0.430517690796839,285.300293895296,11.645182967248,-60.3051692708486,0.019702544535616,"IF with gamma fixed "
"result.21",2,31.9569487644515,7.0866115071208,4.79041457082431,0.801,5000,0,0,1.37,0.501,0.191,365,6.75891636388961,303.952219220315,7.179,1,308.573781509128,2.22419032534281,0.710280378535406,24.2166932794884,5.66083847476973,-59.5131823420466,0.0148166151059442,"IF with gamma fixed "
"result.22",2,73.5423672877547,8.48391530812765,13.9297375460072,0.801,5000,0,0,1.37,0.501,0.191,365,11.5945602305271,422.238338825208,7.179,1,1055.50612546649,2.89348415396229,0.528079985678035,193.34577282111,7.42857400657516,-68.4046179700329,0.0315248086486526,"IF with gamma fixed "
"result.23",2,61.1018843786643,9.8812191091345,14.6120019347162,0.801,5000,0,0,1.37,0.501,0.191,365,13.8551050797444,432.364439489194,7.179,1,1398.06432210737,2.9085559953288,0.718507280667033,353.423705423538,6.4291136757373,-69.5751600788961,0.0929648137792473,"IF with gamma fixed "
"result.24",2,54.7394363487805,11.2785229101413,18.6884816569405,0.801,5000,0,0,1.37,0.501,0.191,365,15.1335003791507,414.377031983713,7.179,1,1455.06107119349,2.98368369390041,0.821934407196527,290.68014216333,6.07580125265965,-73.2836509515966,0.32328146822366,"IF with gamma fixed "
"result.25",2,62.1052864705082,12.6758267111482,14.9967602580243,0.801,5000,0,0,1.37,0.501,0.191,365,13.2814180316542,317.308315519937,7.179,1,1540.6753213881,3.08621282714778,0.651727671403771,577.422810522462,7.93976007531876,-61.1248522159406,0.0146977026169603,"IF with gamma fixed "
"result.26",2,39.5462388905265,7.0866115071208,25.2948945839808,0.801,5000,0,0,1.37,0.501,0.191,365,20.0051806693939,368.722859066568,7.179,1,1169.82665463419,2.88504198877547,0.744379926833635,978.383837323604,2.86142054740861,-71.3798105928657,0.0165585313454731,"IF with gamma fixed "
"result.27",2,43.3762534510404,8.48391530812765,14.4815249586551,0.801,5000,0,0,1.37,0.501,0.191,365,10.9333973929124,155.546148851962,7.179,1,747.367241088185,2.89816217108994,0.699621656173849,1033.55307792823,4.49733930282671,-69.7125817739822,0.0411544450702957,"IF with gamma fixed "
"result.28",2,34.8598228989054,9.8812191091345,11.0004282034759,0.801,5000,0,0,1.37,0.501,0.191,365,20.0736407990519,318.467922640961,7.179,1,502.947836050789,2.9166217120403,0.729034628221043,750.312075535202,4.70894309144902,-66.9662422553192,0.0613718875066344,"IF with gamma fixed "
"result.29",2,31.1420019344505,11.2785229101413,15.235170416643,0.801,5000,0,0,1.37,0.501,0.191,365,15.3974233799648,164.289290615754,7.179,1,702.861738288711,2.99840738327371,0.689666837652782,2183.01943761801,5.08867320254944,-65.0528576014352,0.0266063435885087,"IF with gamma fixed "
"result.30",2,169.868830339487,12.6758267111482,17.0220632792519,0.801,5000,0,0,1.37,0.501,0.191,365,23.4892544099927,100.307852320479,7.179,1,507.0154228559,3.25413299678776,0.699419596604211,797.008072987916,3.99327371044972,-73.5000295563764,0.0112329918064894,"IF with gamma fixed "
"result.31",2,96.3144842882842,7.0866115071208,17.3079828610582,0.801,5000,0,0,1.37,0.501,0.191,365,9.66180757898994,377.685930388012,7.179,1,1663.29678462486,2.88954804410925,0.273020962631275,2589.18315245939,12.5041398382385,-71.929750477366,0.0291785643917486,"IF with gamma fixed "
"result.32",2,62.7746346047557,8.48391530812765,14.5519510188598,0.801,5000,0,0,1.37,0.501,0.191,365,9.96096631433023,218.678608198962,7.179,1,1267.24797100154,2.90728929917075,0.48426929209437,2975.89534605776,7.88371931586342,-69.1180515917271,0.101566014737609,"IF with gamma fixed "
"result.33",2,43.0831565245102,9.8812191091345,21.2559336711036,0.801,5000,0,0,1.37,0.501,0.191,365,14.2333015091337,252.036397502401,7.179,1,1558.33202935606,2.91046505829301,0.341507554993817,912.184753895139,11.4202575420771,-74.9467571865789,0.0491597865585453,"IF with gamma fixed "
"result.34",2,30.6330868361509,11.2785229101413,24.6894558138339,0.801,5000,0,0,1.37,0.501,0.191,365,15.7952083356418,188.547867740299,7.179,1,1583.54244412873,2.92399849726347,0.391140583609073,2857.97179291421,10.3036966068764,-79.1405508852233,0.0836195898446488,"IF with gamma fixed "
"result.35",2,55.5416284961891,12.6758267111482,10.4424148947366,0.801,5000,0,0,1.37,0.501,0.191,365,16.4958175680813,368.87886246992,7.179,1,773.085270050041,3.08632011566229,0.416908454279826,1531.87851834594,11.9546625834166,-60.346018373886,0.0079804052765539,"IF with gamma fixed "
"result.36",2,115.526801917953,7.0866115071208,13.2481278662482,0.801,5000,0,0,1.37,0.501,0.191,365,4.91779473054842,126.358951185452,7.179,1,1185.74709318152,2.89448638344362,0.378652276815947,642.850640463328,10.256413268119,-72.3745138734412,0.0466388592371932,"IF with gamma fixed "
"result.37",2,48.2014139772962,8.48391530812765,21.8168359358683,0.801,5000,0,0,1.37,0.501,0.191,365,10.2693378291809,149.97573687564,7.179,1,1420.39980992618,2.89160621281205,0.343887560616408,629.893738409631,9.5535878802728,-74.0185190639725,0.0436633077503908,"IF with gamma fixed "
"result.38",2,51.8822015045109,9.8812191091345,15.3230764073552,0.801,5000,0,0,1.37,0.501,0.191,365,6.15246466749013,65.479230677999,7.179,1,1211.56230120866,2.91558819014647,0.488869175945868,678.359577533237,8.47393483399724,-70.2121336406106,0.0405412955247239,"IF with gamma fixed "
"result.39",2,66.9360676931402,11.2785229101413,17.3701015672508,0.801,5000,0,0,1.37,0.501,0.191,365,6.09323341491991,80.0236249618959,7.179,1,1605.38356096616,3.01935687576804,0.388440238394434,685.480526006961,12.8339162543576,-67.2217932533776,0.0684057659868372,"IF with gamma fixed "
"result.40",2,61.7788231584957,12.6758267111482,11.9870544328479,0.801,5000,0,0,1.37,0.501,0.191,365,5.9109145599088,65.256381453244,7.179,1,1081.1189186488,3.06970666219242,0.548282672009262,624.362050965606,9.69037602080921,-60.5565994052337,0.0321343355756057,"IF with gamma fixed "
"result.41",2,70.2030867820548,7.0866115071208,19.7016459964669,0.801,5000,0,0,1.37,0.501,0.191,365,7.43311886443169,123.742066583734,7.179,1,1317.91860648557,2.89571151993895,0.263042795704794,181.268551743646,11.0250009609163,-68.8988728337272,0.0145324892497374,"IF with gamma fixed "
"result.42",2,136.340724391723,8.48391530812765,7.41183447983078,0.801,5000,0,0,1.37,0.501,0.191,365,4.77846080368279,165.405167173922,7.179,1,1092.05162129145,2.93254754409565,0.5763605390176,668.663708354622,10.2238211558925,-63.2316041763911,0.0859755956334894,"IF with gamma fixed "
"result.43",2,86.5111884577604,9.8812191091345,10.5112218281975,0.801,5000,0,0,1.37,0.501,0.191,365,5.05087745962012,88.9655489915678,7.179,1,904.421377150248,2.96085378587556,0.486225513447516,543.674852762791,9.9836349544503,-66.6664717076623,0.304035618966029,"IF with gamma fixed "
"result.44",2,69.30098869042,11.2785229101413,10.9955367649797,0.801,5000,0,0,1.37,0.501,0.191,365,7.09542147617123,107.376006213385,7.179,1,771.095195250869,3.03107023813949,0.336673370187984,1200.66480219443,14.4757752607059,-63.5874149938922,0.0511769367464473,"IF with gamma fixed "
"result.45",2,40.4527117442948,12.6758267111482,15.7139737579926,0.801,5000,0,0,1.37,0.501,0.191,365,12.3777065014864,147.912073794046,7.179,1,1061.33689307949,3.054254300494,0.338255041645133,345.333561810011,13.0161031491333,-60.9176114578803,0.0186449606008298,"IF with gamma fixed "
"result.46",2,76.9652810622187,7.0866115071208,11.5363023815015,0.801,5000,0,0,1.37,0.501,0.191,365,9.20387989250099,225.221956299353,7.179,1,798.575645045836,2.88896525760185,0.434506610416156,377.403324567114,7.35442495433495,-66.8371860040233,0.0234796652203485,"IF with gamma fixed "
"result.47",2,56.025419188976,8.48391530812765,13.7962385224573,0.801,5000,0,0,1.37,0.501,0.191,365,14.735248271838,377.330644855543,7.179,1,713.121431142843,2.89950578367173,0.558722957404922,888.760764753918,5.75697881773953,-70.9029231643944,0.0140422914526396,"IF with gamma fixed "
"result.48",2,66.7013811473724,9.8812191091345,12.4089602950236,0.801,5000,0,0,1.37,0.501,0.191,365,13.187234263469,435.805776193945,7.179,1,1099.08057825825,2.91763922928936,0.530230719281674,1068.59455627893,9.06300202927166,-70.735676157014,0.108166048545844,"IF with gamma fixed "
"result.49",2,52.1411221119449,11.2785229101413,19.90080476296,0.801,5000,0,0,1.37,0.501,0.191,365,15.1512659962974,346.142579609761,7.179,1,1717.32010330629,2.96212516484316,0.587415534990958,1362.37839282334,7.99253824417141,-75.4947898108795,0.390948240980768,"IF with gamma fixed "
"result.50",2,37.8197405846496,12.6758267111482,16.0222706051488,0.801,5000,0,0,1.37,0.501,0.191,365,17.4883601160859,258.008015724496,7.179,1,1120.37990291691,3.04903773223648,0.69886054509493,1864.93197660314,6.48167992844298,-63.670243987847,0.0364552553004838,"IF with gamma fixed "
"result.51",2,53.1828347414706,7.0866115071208,18.9026715560868,0.801,5000,0,0,1.37,0.501,0.191,365,7.20569795726175,81.9692773985451,7.179,1,989.98374063673,2.8842320432132,0.49323217224809,647.752454444106,5.09114925336214,-70.3673842946719,0.023115880306524,"IF with gamma fixed "
"result.52",2,79.7424527131615,8.48391530812765,12.2390554693524,0.801,5000,0,0,1.37,0.501,0.191,365,5.21910929124853,89.4635265071956,7.179,1,1155.19409165049,2.89177212223205,0.438979849540586,942.74373828634,9.97986502526359,-69.9449284281178,0.0773574306447073,"IF with gamma fixed "
"result.53",2,57.228848205054,9.8812191091345,12.8765806670004,0.801,5000,0,0,1.37,0.501,0.191,365,7.17739269948541,104.291569966588,7.179,1,1109.7730520667,2.92213501314009,0.508449105247863,452.161872751068,8.86078702571084,-67.7335926945084,0.101466168383881,"IF with gamma fixed "
"result.54",2,44.822930609745,11.2785229101413,17.9197243094765,0.801,5000,0,0,1.37,0.501,0.191,365,8.48255609290559,101.066499688878,7.179,1,1348.21550116365,2.97266325219512,0.490256131108018,553.583780149567,9.2453285515795,-70.1526496825394,0.161351085377829,"IF with gamma fixed "
"result.55",2,43.1777499689295,12.6758267111482,13.4718696168877,0.801,5000,0,0,1.37,0.501,0.191,365,11.7297137123249,151.37923433149,7.179,1,914.377522634711,3.06567343361091,0.613522029020379,994.659715831748,7.54355214304379,-61.7772698131021,0.0280560272262701,"IF with gamma fixed "
"result.56",2,67.9939098534181,7.0866115071208,17.3395530870456,0.801,5000,0,0,1.37,0.501,0.191,365,9.15888686357376,201.750105224526,7.179,1,1232.16344372264,2.89128480819695,0.363659931541343,91.3138256007976,8.10618401580626,-64.0555522001688,0.0170503716235378,"IF with gamma fixed "
"result.57",2,47.5308238679914,8.48391530812765,13.079022464014,0.801,5000,0,0,1.37,0.501,0.191,365,9.04822562312953,125.649130317154,7.179,1,754.762915971435,2.8897477195228,0.315475286914455,127.38728635415,10.6066131427578,-63.9035435671642,0.0258569238322015,"IF with gamma fixed "
"result.58",2,80.4047720394518,9.8812191091345,13.4188691109132,0.801,5000,0,0,1.37,0.501,0.191,365,9.60570352634897,294.938982206008,7.179,1,1321.30058605012,2.92439239145607,0.591991970374752,161.173625647553,8.59695343083217,-68.9643817724964,0.0380048840822164,"IF with gamma fixed "
"result.59",2,40.8639798122407,11.2785229101413,18.1798086964606,0.801,5000,0,0,1.37,0.501,0.191,365,15.5553831617701,316.026252967737,7.179,1,1232.09821102426,2.93415630479146,0.610498615624371,461.926200987306,7.57954565941179,-76.0058746566959,0.405665038943403,"IF with gamma fixed "
"result.60",2,49.9653631705281,12.6758267111482,13.0663311594475,0.801,5000,0,0,1.37,0.501,0.191,365,13.6070232657481,244.339161111283,7.179,1,945.176000550393,3.07622517383216,0.46662526798177,196.47638536754,10.124991330297,-59.1713069042762,0.0157031968782004,"IF with gamma fixed "
"result.61",2,45.4075382494922,7.0866115071208,10.309741802265,0.801,5000,0,0,1.37,0.501,0.191,365,15.2745502842716,272.624758867467,7.179,1,381.284651206396,2.89592311922918,0.749307092941267,202.934625740613,3.1554516906989,-62.9407617518874,0.0191672262788242,"IF with gamma fixed "
"result.62",2,52.4541860101988,8.48391530812765,12.7696028592457,0.801,5000,0,0,1.37,0.501,0.191,365,12.3359714734523,249.927168924633,7.179,1,731.687163220657,2.91757374155078,0.748668317862408,140.935111198133,4.10573348078152,-62.6804859812275,0.0218713012994098,"IF with gamma fixed "
"result.63",2,47.9523976342141,9.8812191091345,8.30581507530201,0.801,5000,0,0,1.37,0.501,0.191,365,12.297866406128,230.25126828207,7.179,1,492.066821702969,2.92694545790145,0.80184838916734,302.537385524325,5.06886079702942,-62.6937497718585,0.0460407834465358,"IF with gamma fixed "
"result.64",2,78.864562318903,11.2785229101413,7.82472417993711,0.801,5000,0,0,1.37,0.501,0.191,365,9.24065399250338,214.805630444287,7.179,1,599.602766213798,3.07191066621031,0.858668749352302,301.060588545693,5.79449726125777,-57.6002940548145,0.0325700301990837,"IF with gamma fixed "
"result.65",2,46.0111838259686,12.6758267111482,9.21444737729592,0.801,5000,0,0,1.37,0.501,0.191,365,12.589104214751,192.742672123375,7.179,1,495.405717738068,3.08444132882246,0.843852337599444,241.439320179289,5.47508292902846,-59.1866734388633,0.0275280400270377,"IF with gamma fixed "
"result.66",2,151.51341304068,7.0866115071208,9.56582911281302,0.801,5000,0,0,1.37,0.501,0.191,365,6.12187399725925,289.524530499535,7.179,1,1191.01262667379,2.89976837206723,0.355787203678137,1521.63700302591,12.8466307143785,-67.782210742653,0.415054819462536,"IF with gamma fixed "
"result.67",2,90.8629771481694,8.48391530812765,10.1787421752392,0.801,5000,0,0,1.37,0.501,0.191,365,10.4616862632676,440.203954386777,7.179,1,985.086580173156,2.89992217129489,0.449853085459553,804.474028546095,10.442996815369,-68.1992895646505,0.104144852897728,"IF with gamma fixed "
"result.68",2,109.282969426806,9.8812191091345,9.52288375913082,0.801,5000,0,0,1.37,0.501,0.191,365,7.18745896282348,272.877481422219,7.179,1,1090.93241773686,2.95885051960607,0.50699813943084,417.246786144215,11.5560079536893,-65.8701823196583,0.158941639223606,"IF with gamma fixed "
"result.69",2,53.2365920304477,11.2785229101413,18.9571598341991,0.801,5000,0,0,1.37,0.501,0.191,365,13.0032192015021,293.532964214227,7.179,1,1462.12106686286,2.93001040569746,0.485326258800837,653.51085771597,10.3574710317343,-81.1489906887322,0.0754701859931239,"IF with gamma fixed "
"result.70",2,52.38061876976,12.6758267111482,11.3630469084473,0.801,5000,0,0,1.37,0.501,0.191,365,9.68756001622433,143.369448115484,7.179,1,770.495750051391,3.09082448550196,0.304179083253142,1253.15442095795,15.8422705314399,-61.1378079495581,0.00550046992295994,"IF with gamma fixed "
"result.71",2,27.1283906677851,7.0866115071208,39.1959845195179,0.801,5000,0,0,1.37,0.501,0.191,365,15.0197023577961,101.294686251909,7.179,1,1459.51622803828,2.88530729910302,0.87679650227366,698.741298803469,2.01172208547998,-73.309470386363,0.00769685680726463,"IF with gamma fixed "
"result.72",2,34.2192361881125,8.48391530812765,26.2316781238657,0.801,5000,0,0,1.37,0.501,0.191,365,11.6717123839799,105.032935249372,7.179,1,1155.55559085345,2.88701220595133,0.680975730769853,2269.34992038879,3.96948180403694,-77.9758226758695,0.0154577971838075,"IF with gamma fixed "
"result.73",2,23.7676922695608,9.8812191091345,37.2350887604511,0.801,5000,0,0,1.37,0.501,0.191,365,17.3964482375775,120.072338378506,7.179,1,1675.47131323121,2.90305648257813,0.803812845195091,1372.87999128227,3.35197977249076,-78.9636842484791,0.0357219220414833,"IF with gamma fixed "
"result.74",2,20.3210529137715,11.2785229101413,51.9208555458467,0.801,5000,0,0,1.37,0.501,0.191,365,15.707601451632,97.8894828439976,7.179,1,2823.98851649411,2.91636633239416,0.726903186021116,1256.16651287033,4.24172740415108,-84.6511456909417,0.0282850936604764,"IF with gamma fixed "
"result.75",2,31.4242368154173,12.6758267111482,22.1399719422468,0.801,5000,0,0,1.37,0.501,0.191,365,8.5114101868292,49.8013837368421,7.179,1,1503.43476680871,3.05087109868921,0.761755149735484,864.483829737149,5.3088601684561,-64.0029947244853,0.0184924416815741,"IF with gamma fixed "
"result.76",2,59.6731235007507,7.0866115071208,20.7237472794821,0.801,5000,0,0,1.37,0.501,0.191,365,22.3145417315802,1016.33658200505,7.179,1,1313.56257199188,2.89193421138826,0.217737633149526,333.06572287853,12.4269350120857,-69.4101506391763,0.0191582794377953,"IF with gamma fixed "
